uid,accession,title,organism,taxonId,sequence_length,create_date,update_date,dbsource,extra,host,culture_collection,country,isolation_source,collection_date,collected_by,isolate,metagenome_source,lat_lon,lab_host,strain,gb_acronym,note,chromosome,altitude,identified_by,old_name,clone,clone_lib,bio_material,old_lineage,segment,acronym,synonym,pathovar,genotype,type,haplogroup,serovar,haplotype,gb_synonym
2060088554,DAY72337,"MAG TPA: Recombination enhancement, RecA-dependent nuclease [Caudoviricetes sp.]",Caudoviricetes sp.,2832643,222,2021/06/30,2021/06/30,insd,gi|2060088554|tpg|DAY72337.1|,,,USA,Human metagenome,2015-07-17,,ctQgc17,Human Metagenome,,,,,"genome binned from sequencing reads available in ERX547784,ERX547784,ERX547784",,,,Myoviridae sp.,,,,,,,,,,,,,,
2060088232,DAY72052,MAG TPA: Repressor protein CI [Caudoviricetes sp.],Caudoviricetes sp.,2832643,200,2021/06/30,2021/06/30,insd,gi|2060088232|tpg|DAY72052.1|,,,USA,Human metagenome,2015-07-17,,ct6lW10,Human Metagenome,,,,,"genome binned from sequencing reads available in ERX547763,ERX547763,ERX547763",,,,Myoviridae sp.,,,,,,,,,,,,,,
2060087807,DAY71653,MAG TPA: hypothetical protein [Caudoviricetes sp.],Caudoviricetes sp.,2832643,213,2021/06/30,2021/06/30,insd,gi|2060087807|tpg|DAY71653.1|,,,USA,Human metagenome,2015-07-17,,ctltB4,Human Metagenome,,,,,"genome binned from sequencing reads available in ERX547568,ERX547568,ERX547568",,,,Myoviridae sp.,,,,,,,,,,,,,,
2060087628,DAY71482,MAG TPA: ATPase [Caudoviricetes sp.],Caudoviricetes sp.,2832643,222,2021/06/30,2021/06/30,insd,gi|2060087628|tpg|DAY71482.1|,,,USA,Human metagenome,2015-06-02,,ct8gY18,Human Metagenome,,,,,genome binned from sequencing reads available in ERX491282,,,,Myoviridae sp.,,,,,,,,,,,,,,
2060087573,DAY71429,MAG TPA: Repressor protein CI [Caudoviricetes sp.],Caudoviricetes sp.,2832643,208,2021/06/30,2021/06/30,insd,gi|2060087573|tpg|DAY71429.1|,,,USA,Human metagenome,2015-07-17,,ctpXy5,Human Metagenome,,,,,"genome binned from sequencing reads available in ERX547568,ERX547568,ERX547568",,,,Myoviridae sp.,,,,,,,,,,,,,,
2060087371,DAY71234,MAG TPA: Regulatory protein repA [Caudoviricetes sp.],Caudoviricetes sp.,2832643,734,2021/06/30,2021/06/30,insd,gi|2060087371|tpg|DAY71234.1|,,,USA,Human metagenome,2015-07-17,,ctlv49,Human Metagenome,,,,,"genome binned from sequencing reads available in ERX547778,ERX547778,ERX547778",,,,Myoviridae sp.,,,,,,,,,,,,,,
2060087082,DAY70949,MAG TPA: Protein recA [Caudoviricetes sp.],Caudoviricetes sp.,2832643,406,2021/06/30,2021/06/30,insd,gi|2060087082|tpg|DAY70949.1|,,,USA,Human metagenome,2015-07-17,,ctWoG10,Human Metagenome,,,,,"genome binned from sequencing reads available in ERX547782,ERX547782,ERX547782",,,,Myoviridae sp.,,,,,,,,,,,,,,
2060086890,DAY70762,MAG TPA: SOS-response transcriptional repressors (RecA-mediated autopeptidases) [Caudoviricetes sp.],Caudoviricetes sp.,2832643,219,2021/06/30,2021/06/30,insd,gi|2060086890|tpg|DAY70762.1|,,,USA,Human metagenome,2015-07-17,,ct7Pr26,Human Metagenome,,,,,"genome binned from sequencing reads available in ERX547746,ERX547746,ERX547746",,,,Myoviridae sp.,,,,,,,,,,,,,,
2060086527,DAY70414,MAG TPA: protein of unknown function DUF2190 [Caudoviricetes sp.],Caudoviricetes sp.,2832643,150,2021/06/30,2021/06/30,insd,gi|2060086527|tpg|DAY70414.1|,,,USA,Human metagenome,2015-06-02,,ctjb04,Human Metagenome,,,,,genome binned from sequencing reads available in ERX491303,,,,Myoviridae sp.,,,,,,,,,,,,,,
2060085981,DAY69883,MAG TPA: Repressor protein CI [Caudoviricetes sp.],Caudoviricetes sp.,2832643,218,2021/06/30,2021/06/30,insd,gi|2060085981|tpg|DAY69883.1|,,,USA,Human metagenome,2015-06-02,,cttmT4,Human Metagenome,,,,,genome binned from sequencing reads available in ERX491291,,,,Myoviridae sp.,,,,,,,,,,,,,,
2060085768,DAY69676,MAG TPA: hypothetical protein [Caudoviricetes sp.],Caudoviricetes sp.,2832643,214,2021/06/30,2021/06/30,insd,gi|2060085768|tpg|DAY69676.1|,,,USA,Human metagenome,2015-07-17,,ct9Kf2,Human Metagenome,,,,,"genome binned from sequencing reads available in ERX547558,ERX547558,ERX547558",,,,Myoviridae sp.,,,,,,,,,,,,,,
2060085623,DAY69537,MAG TPA: Repressor protein CI [Caudoviricetes sp.],Caudoviricetes sp.,2832643,219,2021/06/30,2021/06/30,insd,gi|2060085623|tpg|DAY69537.1|,,,USA,Human metagenome,2015-07-17,,ctFur24,Human Metagenome,,,,,"genome binned from sequencing reads available in ERX547808,ERX547808,ERX547808",,,,Myoviridae sp.,,,,,,,,,,,,,,
2060085545,DAY69463,"MAG TPA: Recombination enhancement, RecA-dependent nuclease [Caudoviricetes sp.]",Caudoviricetes sp.,2832643,114,2021/06/30,2021/06/30,insd,gi|2060085545|tpg|DAY69463.1|,,,USA,Human metagenome,2015-07-17,,ctKxD19,Human Metagenome,,,,,"genome binned from sequencing reads available in ERX547746,ERX547746,ERX547746",,,,Myoviridae sp.,,,,,,,,,,,,,,
2060085531,DAY69449,MAG TPA: Repressor protein CI [Caudoviricetes sp.],Caudoviricetes sp.,2832643,204,2021/06/30,2021/06/30,insd,gi|2060085531|tpg|DAY69449.1|,,,USA,Human metagenome,2015-07-17,,ctKxD19,Human Metagenome,,,,,"genome binned from sequencing reads available in ERX547746,ERX547746,ERX547746",,,,Myoviridae sp.,,,,,,,,,,,,,,
2060085119,DAY69044,MAG TPA: recA bacterial DNA recombination protein [Caudoviricetes sp.],Caudoviricetes sp.,2832643,939,2021/06/30,2021/06/30,insd,gi|2060085119|tpg|DAY69044.1|,,,USA,Human metagenome,2015-07-17,,ctDu62,Human Metagenome,,,,,"genome binned from sequencing reads available in ERX547551,ERX547551,ERX547551",,,,Myoviridae sp.,,,,,,,,,,,,,,
2060084766,DAY68705,MAG TPA: Repressor protein CI [Caudoviricetes sp.],Caudoviricetes sp.,2832643,212,2021/06/30,2021/06/30,insd,gi|2060084766|tpg|DAY68705.1|,,,USA,Human metagenome,2015-07-17,,ctpTC7,Human Metagenome,,,,,"genome binned from sequencing reads available in ERX547545,ERX547545,ERX547545",,,,Myoviridae sp.,,,,,,,,,,,,,,
2060084701,DAY68642,MAG TPA: Repressor protein CI [Caudoviricetes sp.],Caudoviricetes sp.,2832643,211,2021/06/30,2021/06/30,insd,gi|2060084701|tpg|DAY68642.1|,,,USA,Human metagenome,2015-07-17,,ct54D19,Human Metagenome,,,,,"genome binned from sequencing reads available in ERX547546,ERX547546,ERX547546",,,,Myoviridae sp.,,,,,,,,,,,,,,
2060084579,DAY68524,MAG TPA: protein of unknown function DUF2190 [Caudoviricetes sp.],Caudoviricetes sp.,2832643,108,2021/06/30,2021/06/30,insd,gi|2060084579|tpg|DAY68524.1|,,,USA,Human metagenome,2015-07-17,,ctv299,Human Metagenome,,,,,"genome binned from sequencing reads available in ERX547796,ERX547796,ERX547796",,,,Myoviridae sp.,,,,,,,,,,,,,,
2060083619,DAY67607,MAG TPA: putative ATP-dependent RNA helicase [Caudoviricetes sp.],Caudoviricetes sp.,2832643,206,2021/06/30,2021/06/30,insd,gi|2060083619|tpg|DAY67607.1|,,,USA,Human metagenome,2015-07-17,,ctt4B19,Human Metagenome,,,,,"genome binned from sequencing reads available in ERX547773,ERX547773,ERX547773",,,,Myoviridae sp.,,,,,,,,,,,,,,
2060083521,DAY67510,MAG TPA: ATPase [Caudoviricetes sp.],Caudoviricetes sp.,2832643,225,2021/06/30,2021/06/30,insd,gi|2060083521|tpg|DAY67510.1|,,,USA,Human metagenome,2015-07-17,,ctE2Q6,Human Metagenome,,,,,"genome binned from sequencing reads available in ERX547555,ERX547555,ERX547555",,,,Myoviridae sp.,,,,,,,,,,,,,,
2060083133,DAY67151,MAG TPA: Protein recA [Caudoviricetes sp.],Caudoviricetes sp.,2832643,337,2021/06/30,2021/06/30,insd,gi|2060083133|tpg|DAY67151.1|,,,USA,Human metagenome,2015-07-17,,ctFCa20,Human Metagenome,,,,,"genome binned from sequencing reads available in ERX547779,ERX547779,ERX547779",,,,Myoviridae sp.,,,,,,,,,,,,,,
2060083131,DAY67149,MAG TPA: Repressor protein CI [Caudoviricetes sp.],Caudoviricetes sp.,2832643,213,2021/06/30,2021/06/30,insd,gi|2060083131|tpg|DAY67149.1|,,,USA,Human metagenome,2015-07-17,,ctFCa20,Human Metagenome,,,,,"genome binned from sequencing reads available in ERX547779,ERX547779,ERX547779",,,,Myoviridae sp.,,,,,,,,,,,,,,
2060081550,DAY65732,"MAG TPA: Recombination enhancement, RecA-dependent nuclease [Caudoviricetes sp.]",Caudoviricetes sp.,2832643,117,2021/06/30,2021/06/30,insd,gi|2060081550|tpg|DAY65732.1|,,,USA,Human metagenome,2015-07-17,,ctNwA23,Human Metagenome,,,,,"genome binned from sequencing reads available in ERX547751,ERX547751,ERX547751",,,,Myoviridae sp.,,,,,,,,,,,,,,
2060081342,DAY65543,"MAG TPA: Recombination enhancement, RecA-dependent nuclease [Caudoviricetes sp.]",Caudoviricetes sp.,2832643,98,2021/06/30,2021/06/30,insd,gi|2060081342|tpg|DAY65543.1|,,,USA,Human metagenome,2015-07-17,,ctjTK14,Human Metagenome,,,,,"genome binned from sequencing reads available in ERX547588,ERX547588,ERX547588",,,,Myoviridae sp.,,,,,,,,,,,,,,
2060081079,DAY65300,MAG TPA: Repressor protein CI [Caudoviricetes sp.],Caudoviricetes sp.,2832643,212,2021/06/30,2021/06/30,insd,gi|2060081079|tpg|DAY65300.1|,,,USA,Human metagenome,2015-07-17,,ctxtW4,Human Metagenome,,,,,"genome binned from sequencing reads available in ERX547584,ERX547584,ERX547584",,,,Myoviridae sp.,,,,,,,,,,,,,,
2060080780,DAY65017,MAG TPA: helix-turn-helix domain protein [Caudoviricetes sp.],Caudoviricetes sp.,2832643,85,2021/06/30,2021/06/30,insd,gi|2060080780|tpg|DAY65017.1|,,,USA,Human metagenome,2015-07-17,,cte9T10,Human Metagenome,,,,,"genome binned from sequencing reads available in ERX547777,ERX547777,ERX547777",,,,Myoviridae sp.,,,,,,,,,,,,,,
2060080070,DAY64321,MAG TPA: protein of unknown function DUF2190 [Caudoviricetes sp.],Caudoviricetes sp.,2832643,108,2021/06/30,2021/06/30,insd,gi|2060080070|tpg|DAY64321.1|,,,USA,Human metagenome,2013-05-27,,ctReO7,Human Metagenome,,,,,"genome binned from sequencing reads available in ERX234750,ERX234750",,,,Myoviridae sp.,,,,,,,,,,,,,,
2060080033,DAY64286,"MAG TPA: Recombination enhancement, RecA-dependent nuclease [Caudoviricetes sp.]",Caudoviricetes sp.,2832643,120,2021/06/30,2021/06/30,insd,gi|2060080033|tpg|DAY64286.1|,,,USA,Human metagenome,2015-06-02,,ctPgA6,Human Metagenome,,,,,genome binned from sequencing reads available in ERX491054,,,,Myoviridae sp.,,,,,,,,,,,,,,
2060079819,DAY64076,MAG TPA: AAA domain protein [Caudoviricetes sp.],Caudoviricetes sp.,2832643,217,2021/06/30,2021/06/30,insd,gi|2060079819|tpg|DAY64076.1|,,,USA,Human metagenome,2013-05-27,,ct6ky9,Human Metagenome,,,,,"genome binned from sequencing reads available in ERX234827,ERX234827",,,,Myoviridae sp.,,,,,,,,,,,,,,
2060079805,DAY64062,MAG TPA: putative transcriptional regulator [Caudoviricetes sp.],Caudoviricetes sp.,2832643,279,2021/06/30,2021/06/30,insd,gi|2060079805|tpg|DAY64062.1|,,,USA,Human metagenome,2013-05-27,,ct6ky9,Human Metagenome,,,,,"genome binned from sequencing reads available in ERX234827,ERX234827",,,,Myoviridae sp.,,,,,,,,,,,,,,
2060079343,DAY63612,MAG TPA: Helicase REPLICATION [Caudoviricetes sp.],Caudoviricetes sp.,2832643,759,2021/06/30,2021/06/30,insd,gi|2060079343|tpg|DAY63612.1|,,,USA,Human metagenome,2013-05-27,,ctgH12,Human Metagenome,,,,,"genome binned from sequencing reads available in ERX234768,ERX234768",,,,Myoviridae sp.,,,,,,,,,,,,,,
2060079281,DAY63551,MAG TPA: Helicase REPLICATION [Caudoviricetes sp.],Caudoviricetes sp.,2832643,225,2021/06/30,2021/06/30,insd,gi|2060079281|tpg|DAY63551.1|,,,USA,Human metagenome,2015-06-02,,ctjb44,Human Metagenome,,,,,genome binned from sequencing reads available in ERX491224,,,,Myoviridae sp.,,,,,,,,,,,,,,
2060078589,DAY62876,"MAG TPA: Recombination enhancement, RecA-dependent nuclease [Caudoviricetes sp.]",Caudoviricetes sp.,2832643,81,2021/06/30,2021/06/30,insd,gi|2060078589|tpg|DAY62876.1|,,,USA,Human metagenome,2015-06-02,,ctsID4,Human Metagenome,,,,,genome binned from sequencing reads available in ERX491151,,,,Myoviridae sp.,,,,,,,,,,,,,,
2060078015,DAY62329,MAG TPA: DNA directed DNA polymerase [Caudoviricetes sp.],Caudoviricetes sp.,2832643,690,2021/06/30,2021/06/30,insd,gi|2060078015|tpg|DAY62329.1|,,,USA,Human metagenome,2013-05-27,,ctPu36,Human Metagenome,,,,,"genome binned from sequencing reads available in ERX234822,ERX234822",,,,Myoviridae sp.,,,,,,,,,,,,,,
2060077684,DAY62007,"MAG TPA: Recombination enhancement, RecA-dependent nuclease [Caudoviricetes sp.]",Caudoviricetes sp.,2832643,120,2021/06/30,2021/06/30,insd,gi|2060077684|tpg|DAY62007.1|,,,USA,Human metagenome,2013-05-27,,ctnIV6,Human Metagenome,,,,,"genome binned from sequencing reads available in ERX234779,ERX234779",,,,Myoviridae sp.,,,,,,,,,,,,,,
2060077458,DAY61788,MAG TPA: Repressor protein CI [Caudoviricetes sp.],Caudoviricetes sp.,2832643,217,2021/06/30,2021/06/30,insd,gi|2060077458|tpg|DAY61788.1|,,,USA,Human metagenome,2013-05-27,,ctCLw10,Human Metagenome,,,,,"genome binned from sequencing reads available in ERX234791,ERX234791",,,,Myoviridae sp.,,,,,,,,,,,,,,
2060077230,DAY61564,MAG TPA: Protein recA [Caudoviricetes sp.],Caudoviricetes sp.,2832643,393,2021/06/30,2021/06/30,insd,gi|2060077230|tpg|DAY61564.1|,,,USA,Human metagenome,2013-05-27,,ct7Xu6,Human Metagenome,,,,,"genome binned from sequencing reads available in ERX234768,ERX234768",,,,Myoviridae sp.,,,,,,,,,,,,,,
2060077006,DAY61350,MAG TPA: Repressor protein CI [Caudoviricetes sp.],Caudoviricetes sp.,2832643,217,2021/06/30,2021/06/30,insd,gi|2060077006|tpg|DAY61350.1|,,,USA,Human metagenome,2013-05-27,,cteD12,Human Metagenome,,,,,"genome binned from sequencing reads available in ERX234833,ERX234833",,,,Myoviridae sp.,,,,,,,,,,,,,,
2060076726,DAY61092,"MAG TPA: Recombination enhancement, RecA-dependent nuclease [Caudoviricetes sp.]",Caudoviricetes sp.,2832643,114,2021/06/30,2021/06/30,insd,gi|2060076726|tpg|DAY61092.1|,,,USA,Human metagenome,2015-06-02,,ctLKA3,Human Metagenome,,,,,genome binned from sequencing reads available in ERX490924,,,,Myoviridae sp.,,,,,,,,,,,,,,
2060076418,DAY60809,"MAG TPA: Recombination enhancement, RecA-dependent nuclease [Caudoviricetes sp.]",Caudoviricetes sp.,2832643,102,2021/06/30,2021/06/30,insd,gi|2060076418|tpg|DAY60809.1|,,,USA,Human metagenome,2013-05-27,,ctqXg9,Human Metagenome,,,,,"genome binned from sequencing reads available in ERX234791,ERX234791",,,,Myoviridae sp.,,,,,,,,,,,,,,
2060076362,DAY60761,MAG TPA: AAA domain protein [Caudoviricetes sp.],Caudoviricetes sp.,2832643,325,2021/06/30,2021/06/30,insd,gi|2060076362|tpg|DAY60761.1|,,,USA,Human metagenome,2015-06-02,,ct1e94,Human Metagenome,,,,,genome binned from sequencing reads available in ERX491131,,,,Myoviridae sp.,,,,,,,,,,,,,,
2060076294,DAY60697,MAG TPA: protein of unknown function DUF2190 [Caudoviricetes sp.],Caudoviricetes sp.,2832643,109,2021/06/30,2021/06/30,insd,gi|2060076294|tpg|DAY60697.1|,,,USA,Human metagenome,2015-06-02,,ctqD61,Human Metagenome,,,,,genome binned from sequencing reads available in ERX491155,,,,Myoviridae sp.,,,,,,,,,,,,,,
2060075808,DAY60223,MAG TPA: SOS-response transcriptional repressors (RecA-mediated autopeptidases) [Caudoviricetes sp.],Caudoviricetes sp.,2832643,233,2021/06/30,2021/06/30,insd,gi|2060075808|tpg|DAY60223.1|,,,USA,Human metagenome,2015-06-02,,ctyg21,Human Metagenome,,,,,genome binned from sequencing reads available in ERX490925,,,,Myoviridae sp.,,,,,,,,,,,,,,
2060075411,DAY59836,MAG TPA: protein of unknown function DUF2190 [Caudoviricetes sp.],Caudoviricetes sp.,2832643,112,2021/06/30,2021/06/30,insd,gi|2060075411|tpg|DAY59836.1|,,,USA,Human metagenome,2015-06-02,,ctdMZ2,Human Metagenome,,,,,genome binned from sequencing reads available in ERX491032,,,,Myoviridae sp.,,,,,,,,,,,,,,
2060075226,DAY59654,MAG TPA: Repressor protein CI [Caudoviricetes sp.],Caudoviricetes sp.,2832643,216,2021/06/30,2021/06/30,insd,gi|2060075226|tpg|DAY59654.1|,,,USA,Human metagenome,2013-05-27,,ctajf7,Human Metagenome,,,,,"genome binned from sequencing reads available in ERX234791,ERX234791",,,,Myoviridae sp.,,,,,,,,,,,,,,
2060075062,DAY59493,MAG TPA: Repressor protein CI [Caudoviricetes sp.],Caudoviricetes sp.,2832643,223,2021/06/30,2021/06/30,insd,gi|2060075062|tpg|DAY59493.1|,,,USA,Human metagenome,2015-06-02,,ct0AS2,Human Metagenome,,,,,genome binned from sequencing reads available in ERX491150,,,,Myoviridae sp.,,,,,,,,,,,,,,
2060074982,DAY59414,MAG TPA: hypothetical protein [Caudoviricetes sp.],Caudoviricetes sp.,2832643,88,2021/06/30,2021/06/30,insd,gi|2060074982|tpg|DAY59414.1|,,,USA,Human metagenome,2015-06-02,,ctdiv7,Human Metagenome,,,,,genome binned from sequencing reads available in ERX490952,,,,Myoviridae sp.,,,,,,,,,,,,,,
2060074860,DAY59293,MAG TPA: Protein recA [Caudoviricetes sp.],Caudoviricetes sp.,2832643,359,2021/06/30,2021/06/30,insd,gi|2060074860|tpg|DAY59293.1|,,,USA,Human metagenome,2015-06-02,,ctbNr4,Human Metagenome,,,,,genome binned from sequencing reads available in ERX491238,,,,Myoviridae sp.,,,,,,,,,,,,,,
2060074759,DAY59194,MAG TPA: KaiC [Caudoviricetes sp.],Caudoviricetes sp.,2832643,213,2021/06/30,2021/06/30,insd,gi|2060074759|tpg|DAY59194.1|,,,USA,Human metagenome,2015-06-02,,ctQHP2,Human Metagenome,,,,,genome binned from sequencing reads available in ERX491174,,,,Myoviridae sp.,,,,,,,,,,,,,,
2060073435,DAY57904,MAG TPA: Repressor protein CI [Caudoviricetes sp.],Caudoviricetes sp.,2832643,279,2021/06/30,2021/06/30,insd,gi|2060073435|tpg|DAY57904.1|,,,USA,Human metagenome,2015-06-02,,ctsnI21,Human Metagenome,,,,,genome binned from sequencing reads available in ERX491171,,,,Myoviridae sp.,,,,,,,,,,,,,,
2060072118,DAY56642,MAG TPA: Repressor protein CI [Caudoviricetes sp.],Caudoviricetes sp.,2832643,221,2021/06/30,2021/06/30,insd,gi|2060072118|tpg|DAY56642.1|,,,USA,Human metagenome,2013-05-27,,ctZqE4,Human Metagenome,,,,,"genome binned from sequencing reads available in ERX234851,ERX234851",,,,Myoviridae sp.,,,,,,,,,,,,,,
2060071979,DAY56511,MAG TPA: Protein recA [Caudoviricetes sp.],Caudoviricetes sp.,2832643,389,2021/06/30,2021/06/30,insd,gi|2060071979|tpg|DAY56511.1|,,,USA,Human metagenome,2015-06-02,,cthNz13,Human Metagenome,,,,,genome binned from sequencing reads available in ERX491234,,,,Myoviridae sp.,,,,,,,,,,,,,,
2060071709,DAY56275,MAG TPA: AAA domain protein [Caudoviricetes sp.],Caudoviricetes sp.,2832643,221,2021/06/30,2021/06/30,insd,gi|2060071709|tpg|DAY56275.1|,,,USA,Human metagenome,2013-05-27,,ctFQU4,Human Metagenome,,,,,"genome binned from sequencing reads available in ERX234852,ERX234852",,,,Myoviridae sp.,,,,,,,,,,,,,,
2060070862,DAY55533,MAG TPA: ATPase [Caudoviricetes sp.],Caudoviricetes sp.,2832643,224,2021/06/30,2021/06/30,insd,gi|2060070862|tpg|DAY55533.1|,,,USA,Human metagenome,2015-06-02,,ctzTf8,Human Metagenome,,,,,genome binned from sequencing reads available in ERX491078,,,,Myoviridae sp.,,,,,,,,,,,,,,
2060070394,DAY55094,"MAG TPA: Recombination enhancement, RecA-dependent nuclease [Caudoviricetes sp.]",Caudoviricetes sp.,2832643,81,2021/06/30,2021/06/30,insd,gi|2060070394|tpg|DAY55094.1|,,,USA,Human metagenome,2015-06-02,,ct6lj3,Human Metagenome,,,,,genome binned from sequencing reads available in ERX491071,,,,Myoviridae sp.,,,,,,,,,,,,,,
2060070312,DAY55015,"MAG TPA: repressor protein CI, partial [Caudoviricetes sp.]",Caudoviricetes sp.,2832643,191,2021/06/30,2021/06/30,insd,gi|2060070312|tpg|DAY55015.1|,,,USA,Human metagenome,2015-06-02,,ctDrr1,Human Metagenome,,,,,genome binned from sequencing reads available in ERX491224,,,,Myoviridae sp.,,,,,,,,,,,,,,
2060070220,DAY54928,MAG TPA: Helicase REPLICATION [Caudoviricetes sp.],Caudoviricetes sp.,2832643,759,2021/06/30,2021/06/30,insd,gi|2060070220|tpg|DAY54928.1|,,,USA,Human metagenome,2013-05-27,,cti554,Human Metagenome,,,,,"genome binned from sequencing reads available in ERX234792,ERX234792",,,,Myoviridae sp.,,,,,,,,,,,,,,
2060069950,DAY54671,MAG TPA: putative ATP-dependent serine protease [Caudoviricetes sp.],Caudoviricetes sp.,2832643,205,2021/06/30,2021/06/30,insd,gi|2060069950|tpg|DAY54671.1|,,,USA,Human metagenome,2015-06-02,,ct4gG5,Human Metagenome,,,,,genome binned from sequencing reads available in ERX491226,,,,Myoviridae sp.,,,,,,,,,,,,,,
2060069733,DAY54466,MAG TPA: Helicase REPLICATION [Caudoviricetes sp.],Caudoviricetes sp.,2832643,225,2021/06/30,2021/06/30,insd,gi|2060069733|tpg|DAY54466.1|,,,USA,Human metagenome,2015-06-02,,ctkRp2,Human Metagenome,,,,,genome binned from sequencing reads available in ERX491030,,,,Myoviridae sp.,,,,,,,,,,,,,,
2060069210,DAY53978,MAG TPA: protein of unknown function DUF2190 [Caudoviricetes sp.],Caudoviricetes sp.,2832643,107,2021/06/30,2021/06/30,insd,gi|2060069210|tpg|DAY53978.1|,,,USA,Human metagenome,2013-05-27,,ctogQ6,Human Metagenome,,,,,"genome binned from sequencing reads available in ERX234774,ERX234774",,,,Myoviridae sp.,,,,,,,,,,,,,,
2060069102,DAY53873,MAG TPA: Protein recA [Caudoviricetes sp.],Caudoviricetes sp.,2832643,746,2021/06/30,2021/06/30,insd,gi|2060069102|tpg|DAY53873.1|,,,USA,Human metagenome,2015-06-02,,cthzd1,Human Metagenome,,,,,genome binned from sequencing reads available in ERX491039,,,,Myoviridae sp.,,,,,,,,,,,,,,
2060068611,DAY53408,MAG TPA: hypothetical protein [Caudoviricetes sp.],Caudoviricetes sp.,2832643,329,2021/06/30,2021/06/30,insd,gi|2060068611|tpg|DAY53408.1|,,,USA,Human metagenome,2013-05-27,,ctlgi7,Human Metagenome,,,,,"genome binned from sequencing reads available in ERX234792,ERX234792",,,,Myoviridae sp.,,,,,,,,,,,,,,
2060067658,DAY52499,MAG TPA: Protein recA [Caudoviricetes sp.],Caudoviricetes sp.,2832643,408,2021/06/30,2021/06/30,insd,gi|2060067658|tpg|DAY52499.1|,,,USA,Human metagenome,2015-06-02,,ctA7M1,Human Metagenome,,,,,genome binned from sequencing reads available in ERX491130,,,,Myoviridae sp.,,,,,,,,,,,,,,
2060066294,DAY51261,MAG TPA: Regulatory protein repA [Caudoviricetes sp.],Caudoviricetes sp.,2832643,679,2021/06/30,2021/06/30,insd,gi|2060066294|tpg|DAY51261.1|,,,USA,Human metagenome,2015-06-02,,ctctH5,Human Metagenome,,,,,genome binned from sequencing reads available in ERX490962,,,,Myoviridae sp.,,,,,,,,,,,,,,
2060065911,DAY50928,MAG TPA: LexA repressor [Caudoviricetes sp.],Caudoviricetes sp.,2832643,92,2021/06/30,2021/06/30,insd,gi|2060065911|tpg|DAY50928.1|,,,USA,Human metagenome,2015-06-02,,ctRok4,Human Metagenome,,,,,genome binned from sequencing reads available in ERX491178,,,,Myoviridae sp.,,,,,,,,,,,,,,
2060065652,DAY50706,MAG TPA: Repressor protein CI [Caudoviricetes sp.],Caudoviricetes sp.,2832643,210,2021/06/30,2021/06/30,insd,gi|2060065652|tpg|DAY50706.1|,,,USA,Human metagenome,2015-06-02,,ctxpT5,Human Metagenome,,,,,genome binned from sequencing reads available in ERX490949,,,,Myoviridae sp.,,,,,,,,,,,,,,
2060065293,DAY50395,MAG TPA: Helicase REPLICATION [Caudoviricetes sp.],Caudoviricetes sp.,2832643,755,2021/06/30,2021/06/30,insd,gi|2060065293|tpg|DAY50395.1|,,,USA,Human metagenome,2013-05-27,,ctQ1Y4,Human Metagenome,,,,,"genome binned from sequencing reads available in ERX234801,ERX249574,ERX249574",,,,Myoviridae sp.,,,,,,,,,,,,,,
2060065183,DAY50301,"MAG TPA: Recombination enhancement, RecA-dependent nuclease [Caudoviricetes sp.]",Caudoviricetes sp.,2832643,102,2021/06/30,2021/06/30,insd,gi|2060065183|tpg|DAY50301.1|,,,USA,Human metagenome,2013-05-27,,ct8Nr9,Human Metagenome,,,,,"genome binned from sequencing reads available in ERX234801,ERX249574,ERX249574",,,,Myoviridae sp.,,,,,,,,,,,,,,
2060064805,DAY49971,MAG TPA: SOS-response transcriptional repressors (RecA-mediated autopeptidases) [Caudoviricetes sp.],Caudoviricetes sp.,2832643,224,2021/06/30,2021/06/30,insd,gi|2060064805|tpg|DAY49971.1|,,,USA,Human metagenome,2015-06-02,,ctknx1,Human Metagenome,,,,,genome binned from sequencing reads available in ERX491212,,,,Myoviridae sp.,,,,,,,,,,,,,,
2060064666,DAY49851,MAG TPA: ATPase [Caudoviricetes sp.],Caudoviricetes sp.,2832643,224,2021/06/30,2021/06/30,insd,gi|2060064666|tpg|DAY49851.1|,,,USA,Human metagenome,2015-06-02,,ctT4510,Human Metagenome,,,,,genome binned from sequencing reads available in ERX491006,,,,Myoviridae sp.,,,,,,,,,,,,,,
2060064528,DAY49728,"MAG TPA: Recombination enhancement, RecA-dependent nuclease [Caudoviricetes sp.]",Caudoviricetes sp.,2832643,92,2021/06/30,2021/06/30,insd,gi|2060064528|tpg|DAY49728.1|,,,USA,Human metagenome,2013-05-27,,ctUGr7,Human Metagenome,,,,,"genome binned from sequencing reads available in ERX234800,ERX249573,ERX249573",,,,Myoviridae sp.,,,,,,,,,,,,,,
2060064277,DAY49510,"MAG TPA: Recombination enhancement, RecA-dependent nuclease [Caudoviricetes sp.]",Caudoviricetes sp.,2832643,92,2021/06/30,2021/06/30,insd,gi|2060064277|tpg|DAY49510.1|,,,USA,Human metagenome,2015-06-02,,ctD1o4,Human Metagenome,,,,,genome binned from sequencing reads available in ERX491051,,,,Myoviridae sp.,,,,,,,,,,,,,,
