model,accession,phage,metadata,host,taxonomic_level,host_reasoning,host_confidence,host_source,host_found,thermal_range,temperature,thermal_reasoning,thermal_confidence,thermal_found,paper_dir,paper_dir_size,host_paper_dir,host_paper_dir_size,duration,decision,nodes,timings,JSONDecodeError,summary_file,relevant_accession_papers,relevant_accession_dir_size,relevant_host_papers,relevant_host_dir_size,error_message
gemma4:e4b,UGO47028,Shigella phage ChubbyThor,"{""uid"": ""2163635734"", ""accession"": ""UGO47028"", ""title"": ""putative RecA protein [Shigella phage ChubbyThor]"", ""organism"": ""Shigella phage ChubbyThor"", ""taxonId"": 2902744, ""sequence_length"": 361, ""create_date"": ""2021/12/15"", ""update_date"": ""2023/06/12"", ""dbsource"": ""insd"", ""extra"": ""gi|2163635734|gb|UGO47028.1|"", ""old_name"": ""Shigella phage vB_SboM_ChubbyThor"", ""lab_host"": ""Shigella boydii"", ""country"": ""USA"", ""isolation_source"": ""raw sewage"", ""identified_by"": ""Trever Thurgood""}",Shigella boydii,species,"The metadata contains the key 'lab_host' with the value 'Shigella boydii', which explicitly states the host organism.",,metadata,True,mesophile,,"Multiple papers (PMC10927658.1.txt, PMC10791037.1.txt, PMC12624085.1.txt) explicitly state or imply that the standard incubation and assay conditions used were $37^{\circ}\text{C}$. This temperature ($37^{\circ}\text{C}$) is the canonical optimal growth temperature for many human and environmental pathogens, which defines a mesophile. While no organism-specific adaptation data is provided, the consistent use of $37^{\circ}\text{C}$ strongly suggests the organisms being studied are mesophiles.",,True,TMP_results/accessions/UGO47028/library/accession_lit,3,TMP_results/accessions/UGO47028/library/host_lit,9,722.5400000000001,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 20.01, ""ClassifyHostMetadata"": 2.3, ""FilterRelevantLiterature"": 94.2, ""FilterRelevantHostLiterature"": 344.43, ""ClassifySummary"": 5.57}",False,TMP_results/accessions/UGO47028/summary/summary.txt,"['PMC10927658.1.txt', 'PMC10892097.1.txt', 'PMC10791037.1.txt']",3,"['PMC12657300.1.txt', 'PMC12835280.1.txt', 'PMC12624085.1.txt']",3,
gemma4:e4b,QPX74464,Salmonella phage Sajous1,"{""uid"": ""1944316519"", ""accession"": ""QPX74464"", ""title"": ""putative RecA protein [Salmonella phage Sajous1]"", ""organism"": ""Salmonella phage Sajous1"", ""taxonId"": 2777361, ""sequence_length"": 361, ""create_date"": ""2020/12/20"", ""update_date"": ""2023/06/12"", ""dbsource"": ""insd"", ""extra"": ""gi|1944316519|gb|QPX74464.1|"", ""old_name"": ""Citrobacter phage vB_CfrM_Sajous1"", ""lab_host"": ""Salmonella enterica serovar Typhimurium LT2"", ""country"": ""USA"", ""isolation_source"": ""raw sewage"", ""identified_by"": ""Kayla Sajous""}",Salmonella enterica serovar Typhimurium LT2,strain,The metadata explicitly contains the key 'lab_host' with the value 'Salmonella enterica serovar Typhimurium LT2'.,,metadata,True,mesophile,,"The majority of the papers (PMC10927658.1, PMC10892097.1, PMC12262642.1, PMC13139450.1, PMC12084125.1, PMC12472201.1, PMC12755190.1, PMC12948059.1) report optimal or standard incubation temperatures at 37°C. This temperature range (around 20°C to 45°C) is characteristic of mesophiles. While PMC13163199.1 notes 'cold tolerance' and PMC12866334.1 shows activity at 18°C, the *optimal* and most frequently cited temperature across the set is 37°C, which strongly points to a mesophilic classification. The inference is based on the consistent use of human/mammalian body temperature as the standard culture condition.",,True,TMP_results/accessions/QPX74464/library/accession_lit,2,TMP_results/accessions/QPX74464/library/host_lit,10,894.38,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 21.1, ""ClassifyHostMetadata"": 2.36, ""FilterRelevantLiterature"": 57.89, ""FilterRelevantHostLiterature"": 385.54, ""ClassifySummary"": 8.66}",False,TMP_results/accessions/QPX74464/summary/summary.txt,"['PMC10927658.1.txt', 'PMC10892097.1.txt']",2,"['PMC12262642.1.txt', 'PMC13139450.1.txt', 'PMC12084125.1.txt', 'PMC12472201.1.txt', 'PMC12755190.1.txt', 'PMC12866334.1.txt', 'PMC13163199.1.txt', 'PMC12948059.1.txt']",8,
gemma4:e4b,WIL01900,Salmonella phage D5lw,"{""uid"": ""2514756138"", ""accession"": ""WIL01900"", ""title"": ""RecA-like recombination protein [Salmonella phage D5lw]"", ""organism"": ""Salmonella phage D5lw"", ""taxonId"": 3038312, ""sequence_length"": 363, ""create_date"": ""2023/06/11"", ""update_date"": ""2023/06/11"", ""dbsource"": ""insd"", ""extra"": ""gi|2514756138|gb|WIL01900.1|"", ""host"": ""Salmonella sp."", ""lab_host"": ""Salmonella enterica subsp. enterica serovar Typhimurium"", ""country"": ""USA"", ""isolation_source"": ""sewage water"", ""collection_date"": ""May-2021""}",Salmonella sp.,species,The metadata explicitly contains the key 'host' with the value 'Salmonella sp.'.,,metadata,True,mesophile,,"The majority of the papers (PMC11137056.1, PMC13133430.1, PMC13172515.1) cite optimal or primary incubation/culture temperatures around 37°C. This temperature range (typically 20°C to 45°C) is characteristic of mesophiles. While PMC13147348.1 mentions a strain from a thermophilic hot spring, the overall context and the most frequently cited culture conditions point towards mesophilic conditions (37°C).",,True,TMP_results/accessions/WIL01900/library/accession_lit,3,TMP_results/accessions/WIL01900/library/host_lit,9,727.1899999999999,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 23.41, ""ClassifyHostMetadata"": 2.06, ""FilterRelevantLiterature"": 113.51, ""FilterRelevantHostLiterature"": 350.6, ""ClassifySummary"": 5.18}",False,TMP_results/accessions/WIL01900/summary/summary.txt,['PMC11137056.1.txt'],1,"['PMC13133430.1.txt', 'PMC13147348.1.txt', 'PMC13172515.1.txt', 'PMC13161447.1.txt']",4,
gemma4:e4b,WBL99177,Salmonella phage SPTD1,"{""uid"": ""2422000748"", ""accession"": ""WBL99177"", ""title"": ""RecA-like recombination protein [Salmonella phage SPTD1]"", ""organism"": ""Salmonella phage SPTD1"", ""taxonId"": 3016905, ""sequence_length"": 361, ""create_date"": ""2023/03/08"", ""update_date"": ""2023/05/31"", ""dbsource"": ""insd"", ""extra"": ""gi|2422000748|gb|WBL99177.1|"", ""host"": ""Salmonella enterica subsp. enterica serovar Typhimurium ATCC 19585"", ""country"": ""USA"", ""isolation_source"": ""sewage"", ""collection_date"": ""2017""}",Salmonella enterica subsp. enterica serovar Typhimurium ATCC 19585,strain,The metadata explicitly contains the key 'host' with the value 'Salmonella enterica subsp. enterica serovar Typhimurium ATCC 19585'.,,metadata,True,mesophile,,"The majority of the papers (PMC9965104.1, PMC10451331.1, 38900709.txt, 39448152.txt, PMC12951463.1.txt, PMC9774383.1.txt) report optimal or standard incubation temperatures of 37 °C. This temperature range (around 20–45 °C) is characteristic of mesophiles, especially human or mammalian pathogens, which are often associated with foodborne sources (e.g., Salmonella, foodborne pathogens mentioned in 38900709.txt). While some papers test at 4 °C (PMC10647486.1.txt, PMC12845988.1.txt), the primary focus and optimal growth temperature cited across the board is 37 °C, strongly pointing towards mesophilic adaptation.",,True,TMP_results/accessions/WBL99177/library/accession_lit,2,TMP_results/accessions/WBL99177/library/host_lit,9,635.2600000000001,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 14.78, ""ClassifyHostMetadata"": 2.66, ""FilterRelevantLiterature"": 73.18, ""FilterRelevantHostLiterature"": 229.28, ""ClassifySummary"": 8.33}",False,TMP_results/accessions/WBL99177/summary/summary.txt,['PMC9965104.1.txt'],1,"['PMC10451331.1.txt', 'PMC10647486.1.txt', '38900709.txt', '39448152.txt', 'PMC12951463.1.txt', 'PMC12829423.1.txt', 'PMC9774383.1.txt', 'PMC12845988.1.txt']",8,
gemma4:e4b,QIW90405,Vibrio phage V07,"{""uid"": ""1829642029"", ""accession"": ""QIW90405"", ""title"": ""UNVERIFIED_ORG: recombination and repair protein [Vibrio phage V07]"", ""organism"": ""Vibrio phage V07"", ""taxonId"": 2724326, ""sequence_length"": 366, ""create_date"": ""2020/04/14"", ""update_date"": ""2023/05/11"", ""dbsource"": ""insd"", ""extra"": ""gi|1829642029|gb|QIW90405.1|"", ""host"": ""Vibrio parahaemolyticus"", ""country"": ""China"", ""isolation_source"": ""water""}",Vibrio parahaemolyticus,species,The metadata explicitly contains the key 'host' with the value 'Vibrio parahaemolyticus'.,,metadata,True,mesophile,,"The first paper shows optimal growth/adsorption at $37^	ext{o}	ext{C}$ and stability up to $60^	ext{o}	ext{C}$, which are characteristic of mesophiles. The environmental context mentions isolation from sewage water and stability across a wide range, consistent with mesophilic/psychrotolerant characteristics. Several other papers report optimal or incubation temperatures in the $27^	ext{o}	ext{C}$ to $30^	ext{o}	ext{C}$ range (e.g., PMC13168795.1.txt at $28^	ext{o}	ext{C}$, PMC13162714.1.txt at $29.93^	ext{o}	ext{C}$, PMC13169944.1.txt at $27^	ext{o}	ext{C}$), which falls squarely within the mesophilic range ($20^	ext{o}	ext{C}$ to $45^	ext{o}	ext{C}$). The most definitive evidence pointing to a specific optimal range is $37^	ext{o}	ext{C}$ from the first paper, which is classic mesophilic activity.",,True,TMP_results/accessions/QIW90405/library/accession_lit,5,TMP_results/accessions/QIW90405/library/host_lit,9,711.4100000000001,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 24.62, ""ClassifyHostMetadata"": 2.2, ""FilterRelevantLiterature"": 205.8, ""FilterRelevantHostLiterature"": 199.47, ""ClassifySummary"": 8.57}",False,TMP_results/accessions/QIW90405/summary/summary.txt,['PMC10213691.1.txt'],1,"['PMC13170039.1.txt', 'PMC13171169.1.txt', 'PMC13168795.1.txt', '42116445.txt', 'PMC13162714.1.txt', 'PMC13169944.1.txt']",6,
gemma4:e4b,WEM33337,Escherichia phage EJP2,"{""uid"": ""2459381061"", ""accession"": ""WEM33337"", ""title"": ""recombination protein [Escherichia phage EJP2]"", ""organism"": ""Escherichia phage EJP2"", ""taxonId"": 3028122, ""sequence_length"": 372, ""create_date"": ""2023/05/10"", ""update_date"": ""2023/05/10"", ""dbsource"": ""insd"", ""extra"": ""gi|2459381061|gb|WEM33337.1|"", ""host"": ""Escherichia coli FORC82"", ""country"": ""South Korea"", ""isolation_source"": ""animal feces""}",Escherichia coli FORC82,strain,The metadata explicitly states the 'host' as 'Escherichia coli FORC82'.,,metadata,True,mesophile,,"Multiple papers (PMC11877940.1, PMC12898486.1, PMC12475279.1, PMC11974896.1, PMC6780365.1) report optimal or standard incubation/growth temperatures at 37°C. Furthermore, PMC12837969.1 explicitly mentions 'Evidence of stability at mesophilic temperatures' (10–50 °C). While some papers show stability across a range (e.g., 10–50 °C), the most frequently cited and standard laboratory condition is 37°C, which is characteristic of mesophiles.",,True,TMP_results/accessions/WEM33337/library/accession_lit,6,TMP_results/accessions/WEM33337/library/host_lit,10,882.55,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 26.19, ""ClassifyHostMetadata"": 2.11, ""FilterRelevantLiterature"": 232.85, ""FilterRelevantHostLiterature"": 211.78, ""ClassifySummary"": 7.71}",False,TMP_results/accessions/WEM33337/summary/summary.txt,"['PMC11877940.1.txt', 'PMC12805682.1.txt', 'PMC12837969.1.txt', 'PMC12898486.1.txt', 'PMC10213699.1.txt']",5,"['42139236.txt', 'PMC12475279.1.txt', '42139344.txt', '42139650.txt', 'PMC11974896.1.txt', 'PMC10213699.1.txt', 'PMC6780365.1.txt']",7,
gemma4:e4b,YP_009784588,Listeria phage LP-124,"{""uid"": ""1841996748"", ""accession"": ""YP_009784588"", ""title"": ""recombinase [Listeria phage LP-124]"", ""organism"": ""Listeria phage LP-124"", ""taxonId"": 1173765, ""sequence_length"": 414, ""create_date"": ""2020/05/15"", ""update_date"": ""2023/05/08"", ""dbsource"": ""refseq"", ""extra"": ""gi|1841996748|gnl|REF_FSLCornell|LP124P_076|ref|YP_009784588.1|"", ""host"": ""Listeria monocytogenes"", ""country"": ""USA""}",Listeria monocytogenes,species,The metadata explicitly contains the key 'host' with the value 'Listeria monocytogenes'.,,metadata,True,mesophile,,forced,,True,TMP_results/accessions/YP_009784588/library/accession_lit,0,TMP_results/accessions/YP_009784588/library/host_lit,9,321.53000000000003,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary"", ""ClassifyThermalForced""]","{""CreateAccessionLibrary"": 6.03, ""ClassifyHostMetadata"": 2.11, ""FilterRelevantLiterature"": 0.0, ""FilterRelevantHostLiterature"": 235.13, ""ClassifySummary"": 4.13, ""ClassifyThermalForced"": 3.73}",False,TMP_results/accessions/YP_009784588/summary/summary.txt,[],0,"['42127294.txt', 'PMC13170973.1.txt']",2,
gemma4:e4b,YP_009784362,Bacillus phage Bp8p-T,"{""uid"": ""1841996521"", ""accession"": ""YP_009784362"", ""title"": ""putative DNA recombination and repair protein RecA [Bacillus phage Bp8p-T]"", ""organism"": ""Bacillus phage Bp8p-T"", ""taxonId"": 1445811, ""sequence_length"": 403, ""create_date"": ""2020/05/15"", ""update_date"": ""2023/05/08"", ""dbsource"": ""refseq"", ""extra"": ""gi|1841996521|ref|YP_009784362.1|"", ""host"": ""Bacillus pumilus GR8"", ""country"": ""China"", ""collection_date"": ""03-Jul-2013""}",Bacillus pumilus GR8,strain,The metadata explicitly states the 'host' as 'Bacillus pumilus GR8'.,,metadata,True,mesophile,,"Across the four papers providing thermal data (PMC8778260.1, PMC9201493.1, PMC4437294.1, and PMC9677121.1), the optimal or primary incubation temperatures consistently cluster around 26°C to 30°C. For example, PMC8778260.1 cites 'Optimal growth temperature: 28 °C' and 'Growth temperature range: 28 °C'. PMC9201493.1 uses 'Optimal growth temperature: 26–28°C'. PMC4437294.1 uses '30 °C'. PMC9677121.1 cites 'Optimal growth temperature: 28°C'. Since these temperatures fall within the typical range for mesophiles (generally 20°C to 45°C), and there is no evidence suggesting adaptation to very low (psychrophile) or very high (thermophile) temperatures, the evidence strongly points to mesophilic growth.",,True,TMP_results/accessions/YP_009784362/library/accession_lit,0,TMP_results/accessions/YP_009784362/library/host_lit,7,509.10999999999996,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 10.13, ""ClassifyHostMetadata"": 2.09, ""FilterRelevantLiterature"": 0.0, ""FilterRelevantHostLiterature"": 248.55, ""ClassifySummary"": 6.83}",False,TMP_results/accessions/YP_009784362/summary/summary.txt,[],0,"['PMC8778260.1.txt', 'PMC9201493.1.txt', 'PMC4437294.1.txt', 'PMC11327198.1.txt', 'PMC9677121.1.txt']",5,
gemma4:e4b,YP_009781996,Staphylococcus phage A5W,"{""uid"": ""1841994128"", ""accession"": ""YP_009781996"", ""title"": ""Rec [Staphylococcus phage A5W]"", ""organism"": ""Staphylococcus phage A5W"", ""taxonId"": 516541, ""sequence_length"": 418, ""create_date"": ""2020/05/15"", ""update_date"": ""2023/05/08"", ""dbsource"": ""refseq"", ""extra"": ""gi|1841994128|ref|YP_009781996.1|"", ""host"": ""Staphylococcus aureus NCTC9789 (=PS80)""}",Staphylococcus aureus NCTC9789 (=PS80),strain,The metadata explicitly states the 'host' as 'Staphylococcus aureus NCTC9789 (=PS80)'.,,metadata,True,mesophile,,"The analysis of the three papers shows the following key temperatures: Paper 1 provides no thermal data. Paper 2 consistently uses 30°C for growth and propagation. Paper 3 consistently uses 37°C for growth assays. Both 30°C and 37°C fall squarely within the typical physiological range for mesophiles (generally 20°C to 45°C). Since the majority of the experimental work is conducted at these moderate temperatures, the overall evidence points towards a mesophilic context, even though no explicit classification is given.",,True,TMP_results/accessions/YP_009781996/library/accession_lit,6,TMP_results/accessions/YP_009781996/library/host_lit,0,311.44,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 28.5, ""ClassifyHostMetadata"": 2.34, ""FilterRelevantLiterature"": 177.0, ""FilterRelevantHostLiterature"": 0.0, ""ClassifySummary"": 4.13}",False,TMP_results/accessions/YP_009781996/summary/summary.txt,"['PMC7409376.1.txt', 'PMC11878797.1.txt', 'PMC7459665.1.txt']",3,[],0,
gemma4:e4b,YP_009781764,Staphylococcus phage P4W,"{""uid"": ""1841993866"", ""accession"": ""YP_009781764"", ""title"": ""Rec [Staphylococcus phage P4W]"", ""organism"": ""Staphylococcus phage P4W"", ""taxonId"": 1195080, ""sequence_length"": 418, ""create_date"": ""2020/05/15"", ""update_date"": ""2023/05/08"", ""dbsource"": ""refseq"", ""extra"": ""gi|1841993866|ref|YP_009781764.1|"", ""old_name"": ""Staphylococcus bacteriophage P4W"", ""lab_host"": ""Staphylococcus aureus strain 6409""}",Staphylococcus aureus strain 6409,strain,The metadata explicitly states 'lab_host': 'Staphylococcus aureus strain 6409'.,,metadata,True,mesophile,,"The majority of the papers report optimal or standard incubation temperatures of 37°C (PMC9573682.1.txt, PMC13114192.1.txt, PMC10483654.1.txt, PMC12817137.1.txt, PMC10459089.1.txt). 37°C is the standard temperature for human body temperature and is characteristic of mesophilic organisms. While some papers mention 27°C or 30°C, the most frequently cited and standard laboratory condition is 37°C. The context of human/mammalian infection (PMC11818366.1.txt) also points towards mesophilic pathogens. Therefore, based on the consistent use of 37°C for assays, the organisms are inferred to be mesophiles.",,True,TMP_results/accessions/YP_009781764/library/accession_lit,1,TMP_results/accessions/YP_009781764/library/host_lit,10,833.06,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 5.32, ""ClassifyHostMetadata"": 2.14, ""FilterRelevantLiterature"": 2.21, ""FilterRelevantHostLiterature"": 434.57, ""ClassifySummary"": 6.64}",False,TMP_results/accessions/YP_009781764/summary/summary.txt,[],0,"['PMC9573682.1.txt', 'PMC13114192.1.txt', 'PMC10483654.1.txt', 'PMC9609114.1.txt', 'PMC11818366.1.txt', 'PMC12817137.1.txt', 'PMC12863300.1.txt', 'PMC10459089.1.txt']",8,
gemma4:e4b,YP_009781533,Staphylococcus phage MSA6,"{""uid"": ""1841993634"", ""accession"": ""YP_009781533"", ""title"": ""Rec [Staphylococcus phage MSA6]"", ""organism"": ""Staphylococcus phage MSA6"", ""taxonId"": 1195079, ""sequence_length"": 418, ""create_date"": ""2020/05/15"", ""update_date"": ""2023/05/08"", ""dbsource"": ""refseq"", ""extra"": ""gi|1841993634|ref|YP_009781533.1|"", ""old_name"": ""Staphylococcus bacteriophage MSA6"", ""lab_host"": ""Staphylococcus aureus subsp. aureus strain ATCC 25923""}",Staphylococcus aureus subsp. aureus strain ATCC 25923,strain,The metadata explicitly lists 'lab_host' as 'Staphylococcus aureus subsp. aureus strain ATCC 25923'.,,metadata,True,mesophile,,"The 'Thermal Evidence' section explicitly states: 'Incubation temperature for bacterial growth and activity assays was consistently maintained at $37^	ext{o}	ext{C}$.' Since $37^	ext{o}	ext{C}$ is the standard optimal growth temperature for many human pathogens and many general laboratory bacteria, this strongly suggests the organisms studied or tested are mesophiles. Although the 'Environmental Context' notes that the study does not report on isolation conditions, the consistent use of $37^	ext{o}	ext{C}$ for assays is the primary piece of thermal evidence available.",,True,TMP_results/accessions/YP_009781533/library/accession_lit,1,TMP_results/accessions/YP_009781533/library/host_lit,2,64.41000000000001,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 5.23, ""ClassifyHostMetadata"": 2.36, ""FilterRelevantLiterature"": 2.25, ""FilterRelevantHostLiterature"": 22.06, ""ClassifySummary"": 3.54}",False,TMP_results/accessions/YP_009781533/summary/summary.txt,[],0,['PMC8177143.1.txt'],1,
gemma4:e4b,YP_009781300,Staphylococcus phage Fi200W,"{""uid"": ""1841993400"", ""accession"": ""YP_009781300"", ""title"": ""Rec [Staphylococcus phage Fi200W]"", ""organism"": ""Staphylococcus phage Fi200W"", ""taxonId"": 1195078, ""sequence_length"": 418, ""create_date"": ""2020/05/15"", ""update_date"": ""2023/05/08"", ""dbsource"": ""refseq"", ""extra"": ""gi|1841993400|ref|YP_009781300.1|"", ""old_name"": ""Staphylococcus bacteriophage Fi200W"", ""lab_host"": ""Staphylococcus aureus strain 6409""}",Staphylococcus aureus strain 6409,strain,The metadata explicitly lists 'lab_host' as 'Staphylococcus aureus strain 6409'.,,metadata,True,mesophile,,"The majority of the papers report optimal or standard incubation temperatures of 37°C (PMC9573682.1.txt, PMC13114192.1.txt, PMC10483654.1.txt, PMC12817137.1.txt, PMC10459089.1.txt). The temperature range of 37°C is the standard physiological temperature for human pathogens and many common environmental bacteria, which is characteristic of mesophiles. While some papers mention 27°C or 30°C, the dominant and most frequently cited temperature is 37°C. Furthermore, PMC12863300.1.txt mentions the gut of *Drosophila* operating in a 'mesophilic range typical of insect physiology.' Since no evidence points to growth at significantly lower (psychrophile) or significantly higher (thermophile) temperatures, the evidence strongly points towards mesophily.",,True,TMP_results/accessions/YP_009781300/library/accession_lit,1,TMP_results/accessions/YP_009781300/library/host_lit,10,835.96,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 6.26, ""ClassifyHostMetadata"": 2.2, ""FilterRelevantLiterature"": 2.04, ""FilterRelevantHostLiterature"": 434.12, ""ClassifySummary"": 7.19}",False,TMP_results/accessions/YP_009781300/summary/summary.txt,[],0,"['PMC9573682.1.txt', 'PMC13114192.1.txt', 'PMC10483654.1.txt', 'PMC9609114.1.txt', 'PMC11818366.1.txt', 'PMC12817137.1.txt', 'PMC12863300.1.txt', 'PMC10459089.1.txt']",8,
gemma4:e4b,YP_009781067,Staphylococcus phage 676Z,"{""uid"": ""1841993166"", ""accession"": ""YP_009781067"", ""title"": ""Rec [Staphylococcus phage 676Z]"", ""organism"": ""Staphylococcus phage 676Z"", ""taxonId"": 1195081, ""sequence_length"": 418, ""create_date"": ""2020/05/15"", ""update_date"": ""2023/05/08"", ""dbsource"": ""refseq"", ""extra"": ""gi|1841993166|ref|YP_009781067.1|"", ""old_name"": ""Staphylococcus bacteriophage 676Z"", ""lab_host"": ""Staphylococcus aureus strain Z11778""}",Staphylococcus aureus strain Z11778,strain,The metadata explicitly lists 'lab_host' as 'Staphylococcus aureus strain Z11778'.,,metadata,True,mesophile,,"Both papers consistently report an optimal or primary incubation temperature of 37°C. In microbiology, 37°C is the standard optimal growth temperature for human pathogens and many commensal bacteria, which defines the mesophilic range (typically 20°C to 45°C). Since the organisms/phages are associated with human clinical samples and incubated at 37°C, the most appropriate classification based on the provided data is mesophile. No evidence for extreme cold (psychrophile) or high heat (thermophile) is present.",,True,TMP_results/accessions/YP_009781067/library/accession_lit,1,TMP_results/accessions/YP_009781067/library/host_lit,2,160.68,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 5.62, ""ClassifyHostMetadata"": 2.24, ""FilterRelevantLiterature"": 2.27, ""FilterRelevantHostLiterature"": 63.78, ""ClassifySummary"": 3.97}",False,TMP_results/accessions/YP_009781067/summary/summary.txt,[],0,"['PMC6871536.1.txt', 'PMC8236893.1.txt']",2,
gemma4:e4b,YP_009780853,Staphylococcus phage A3R,"{""uid"": ""1841992951"", ""accession"": ""YP_009780853"", ""title"": ""Rec [Staphylococcus phage A3R]"", ""organism"": ""Staphylococcus phage A3R"", ""taxonId"": 1195077, ""sequence_length"": 418, ""create_date"": ""2020/05/15"", ""update_date"": ""2023/05/08"", ""dbsource"": ""refseq"", ""extra"": ""gi|1841992951|ref|YP_009780853.1|"", ""old_name"": ""Staphylococcus bacteriophage A3R"", ""lab_host"": ""Staphylococcus aureus strain R19930""}",Staphylococcus aureus strain R19930,strain,"The metadata contains the key 'lab_host' with the value 'Staphylococcus aureus strain R19930', which explicitly states the host organism.",,metadata,True,mesophile,,"The majority of the papers (PMC6871536, PMC5332955, PMC13161030, PMC8236893) consistently report or imply that the optimal or primary incubation temperature for the bacterial hosts or related assays is 37°C. Since 37°C is the typical core body temperature of mammals, this strongly suggests that the organisms being studied are adapted to mesophilic conditions, which is the most common classification for human/animal pathogens. PMC5332955 explicitly states: 'The incubation conditions suggest physiological relevance to mammalian systems, consistent with mesophilic conditions.' PMC13161030 also implies this by listing 37°C as the primary incubation temperature.

While one paper (42133371.txt) does not provide temperature data, the overwhelming consensus from the other four papers points to mesophily.",,True,TMP_results/accessions/YP_009780853/library/accession_lit,1,TMP_results/accessions/YP_009780853/library/host_lit,8,301.75,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 8.69, ""ClassifyHostMetadata"": 2.4, ""FilterRelevantLiterature"": 2.25, ""FilterRelevantHostLiterature"": 126.77, ""ClassifySummary"": 6.49}",False,TMP_results/accessions/YP_009780853/summary/summary.txt,[],0,"['PMC6871536.1.txt', 'PMC5332955.1.txt', 'PMC13161030.1.txt', 'PMC8236893.1.txt', '42133371.txt']",5,
